id,class,language,source,topic,year,title,text,url,
78,false,pt,webpage,tv_celebrities,2016,Como alguém que ostenta a ignorância conseguiu se tornar presidente? (vídeo). ,"Como alguém que ostenta a ignorância conseguiu se tornar presidente? (vídeo).  Trecho de uma entrevista concedida para o Canal Livre,  da TV Bandeirantes,  em outubro de 1981.  O programa tem a participação de Roberto D""Ávila,  Flávio Rangel,  Hélio Pellegrino,  Eduardo Suplicy,  Hélio Silva e outros. Como é que um ""trem"" desses conseguiu virar presidente da república?",https://www.diariodobrasil.org/como-alguem-que-ostenta-a-ignorancia-conseguiu-se-tornar-presidente-video/,
79,false,pt,webpage,political,2016,"Ministro da Saúde: ""Torço para que as mulheres peguem ZIKA antes da idade fértil"".","Ministro da Saúde: ""Torço para que as mulheres peguem ZIKA antes da idade fértil"". O ministro da Saúde,  Marcelo Castro,  cometeu uma gafe terrível e infeliz hoje (13),  ao afirmar,  em tom de brincadeira,  que torceria para que mulheres se contaminem pelo zika antes da idade fértil. O comentário foi feito quando o ministro falava sobre os projetos de desenvolvimento de vacina contra o vírus,  que chegou ao Brasil no ano passado,  já circula em 20 Estados e está relacionado ao surto de nascimento de bebês com microcefalia. O ministro disse que o imunizante,  uma vez desenvolvido,  seria fornecido para parte da população considerada mais suscetível.",https://www.diariodobrasil.org/ministro-da-saude-torco-para-que-as-mulheres-peguem-zika-antes-da-idade-fertil/,
80,false,pt,webpage,political,2016,"A mando de Dilma,  Universidade Federal terá que reservar vagas para membros do MST. ","A mando de Dilma,  Universidade Federal terá que reservar vagas para membros do MST.  Além de ser financiado com dinheiro público para ser o ""braço armado"" do PT,  o Movimento dos Sem Terra acaba de receber mais um agradinho de Dilma.  (Revolta Brasil) Sessenta vagas em uma Universidade Federal serão destinadas à integrantes do movimento. Seria isso um novo sistema de cotas ? Por qual motivo os membros do MST terão prioridades em relação ao restante da população? Se você não está acreditando no título desta matéria,  não está sozinho,  também não acreditamos a princípio até irmos a fundo e encontrarmos no site do MST um texto em que o movimento se gaba de ter vagas reservadas a mando de Dilma em Universidade Federal. (fonte: site MST )",https://www.diariodobrasil.org/a-mando-de-dilma-universidade-federal-tera-que-reservar-vagas-para-membros-do-mst/,
81,false,pt,webpage,tv_celebrities,2016,O MITO: Dr. Enéas e mais um de seus discursos que entraram para a história do Brasil. ,"O MITO: Dr. Enéas e mais um de seus discursos que entraram para a história do Brasil.  Tentando entender o Dr. Enéas: Do ponto de vista semântico,  arrumação ""intracromossomial"" é uma invenção,  mas do ponto de vista morfológico a frase tem sentido. A palavra ""intracromossomial"" não existe,  mas o sentido que Enéas quis dar foi o de alguém com extremas deficiências para aprender. De acordo com o Dr. Enéias Carneiro,  alguém que ""não tem o mínimo de arrumação intracromossomial específica"" é simplesmente uma pessoa ""estúpida,  idiota,  ignorante,  imbecil,  jumento,  asnático,   besta,  boçal,  bronco,  quadrúpe,  rude,  abestalhado [...] e por aí afora """,https://www.diariodobrasil.org/o-mito-dr-eneas-e-mais-um-de-seus-discursos-que-entraram-para-a-historia-do-brasil1/,
82,false,pt,webpage,tv_celebrities,2015,"Em vídeo imperdível de 1979,  Lula explica o que é ser um ""comunista profissional"". ","Em vídeo imperdível de 1979,  Lula explica o que é ser um ""comunista profissional"".  Quem diria! Lula criticando os comunistas e os políticos profissionais.  Entrevista de 1979.  Palavras de Lula,  o maior charlatão que já existiu na história do Brasil: "" Políticos profissionais são aqueles que se dizem pobres,  pregam a distribuição de renda e na época de eleições gastam fortunas para se eleger """,https://www.diariodobrasil.org/em-video-imperdivel-de-1979-lula-explica-o-que-e-ser-um-comunista-profissional/,
83,false,pt,webpage,tv_celebrities,2015,Ciro Gomes tira sarro da carta que Temer enviou para Dilma e vídeo bomba nas redes sociais. ,"Ciro Gomes tira sarro da carta que Temer enviou para Dilma e vídeo bomba nas redes sociais.  Provável candidato presidencial para as eleições de 2018,  o ex-ministro Ciro Gomes disse que o vice-presidente Michel Temer tenta se eximir de responsabilidades e criticou a aliança feita pela presidente Dilma Rousseff com a ""turma do ramo da esculhambação"" do PMDB.",https://www.diariodobrasil.org/ciro-gomes-tira-sarro-da-carta-que-temer-enviou-para-dilma-e-video-bomba-nas-redes-sociais/,
84,false,pt,webpage,tv_celebrities,2015,"Jabor dá nocaute no PT: "" Só os canalhas precisam de uma ideologia que os absolva e os justifique "".  ","Jabor dá nocaute no PT: "" Só os canalhas precisam de uma ideologia que os absolva e os justifique "".  Esta é a maior PANCADA que o PT,  DILMA e LULA já tomaram até hoje na GLOBO!.  "" Quem não deve não teme,  não é? Se o governo fez tudo para esconder as pedaladas,  ele tem culpa. Não é óbvio? Por isso eu pergunto: quais são as fundas razões psíquicas que explicam essa gente? O que está entranhado nas mentes dos petistas? "" confira:",https://www.diariodobrasil.org/jabor-da-nocaute-no-pt-so-os-canalhas-precisam-de-uma-ideologia-que-os-absolva-e-os-justifique/,
85,false,pt,webpage,political,2015,"Jornalista do SBT apresenta jornal segurando pão com mortadela: ""Uma homenagem ao Mortadela Day do PT"".","Jornalista do SBT apresenta jornal segurando pão com mortadela: ""Uma homenagem ao Mortadela Day do PT"".  O apresentador Paulo Martins ficou famoso em todo o Brasil por suas opiniões polêmicas e bastante incisivas contra o governo e o PT.  No vídeo dessa semana,  Martins disse que o dia 16 de dezembro de 2015 será lembrado como ""Mortadela Day"",  em uma referência aos protestos em apoio à presidente Rousseff. "" Dilma quis mostrar força,  mas só reuniu os profissionais de manifestação. Em pleno horário de trabalho,  os manifestantes compareceram porque não resistiram a essa iguaria (se referindo ao famoso pão com mortadela do PT) "" assista:",https://www.diariodobrasil.org/jornalista-do-sbt-apresenta-jornal-segurando-pao-com-mortadela-uma-homenagem-ao-mortadela-day-do-pt/,
86,false,pt,webpage,society,2015,"Obama promete exterminar o Estado Islâmico: ""Nós vamos destruí-los e desmantelar as suas redes"".  ","Obama promete exterminar o Estado Islâmico: ""Nós vamos destruí-los e desmantelar as suas redes"".  O homem mais poderoso do mundo,  Barack Obama,  disse hoje (22) que os EUA e seus aliados não cederão na luta para combater os extremistas islâmicos e que vão caçar seus líderes e cortar o financiamento do grupo..  ""Destruir (o Estado Islâmico) não é apenas uma meta realista"" ,  disse Obama em entrevista coletiva após uma reunião de líderes asiáticos na Malásia. ""Vamos tomar de volta terras onde eles estão atualmente,  retirar o seu financiamento,  caçar sua liderança,  desmantelar as suas redes,  linhas de abastecimento e nós vamos destruí-los."" Obama disse que ""seria útil"" se a Rússia direcionasse seu foco sobre o combate ao Estado Islâmico e que esperava que Moscou aceitasse uma transição de liderança na Síria que significasse seu presidente,  Bashar al-Assad,  deixar o cargo.",https://www.diariodobrasil.org/obama-promete-exterminar-o-estado-islamico-nos-vamos-destrui-los-e-desmantelar-as-suas-redes/,
87,false,pt,webpage,society,2015,"Em Mariana/MG,  padre surpreende e cede igreja para culto evangélico: ""Somos filhos do mesmo Deus"".","Em Mariana/MG,  padre surpreende e cede igreja para culto evangélico: ""Somos filhos do mesmo Deus"".  Os recentes acontecimentos ocorridos com o rompimento das barragens da mineradora Samarco,  em Mariana/MG,  deixaram muitas vítimas e um rastro de destruição e tristeza.  Diante da tragédia ocorrida,  muitos moradores perderam tudo o que tinham e precisarão iniciar uma nova vida. O Bispo Josep Rossello ,  da Primeira Igreja Batista de Mariana,  disse que o templo da igreja foi totalmente destruído pela lama proveniente do rompimento das barragens. Quando ninguém esperava,  eis que surge um ato inusitado por parte de um padre católico da cidade. Em meio ao caos,  o religioso fez as pessoas acreditarem que é possível vivermos em um mundo onde o amor e a solidariedade falem mais alto do que as crenças e as denominações religiosas. O padre disponibilizou uma paróquia para que os irmãos da PIB ? Primeira Igreja Batista de Mariana-MG possam cultuar a Deus. Ele explicou que,  nesse momento de tristeza e dor,  a missão de todos os cristãos e filhos do mesmo Deus,  é acolherem uns aos outros como Cristo fez.",https://www.diariodobrasil.org/em-marianamg-padre-surpreende-e-cede-igreja-para-culto-evangelico-somos-filhos-do-mesmo-deus/,
88,false,pt,webpage,tv_celebrities,2015,Vídeo flagra a gangue da CUT quebrando tudo em Brasília e dando murro na cara das pessoas.  ,"Vídeo flagra a gangue da CUT quebrando tudo em Brasília e dando murro na cara das pessoas.  Um internauta flagrou a ação dos vândalos da CUT em Brasília.  Durante o dia de hoje (19),  o deputado Eduardo Cunha já havia recebido uma denúncia de que membros dessa faccção criminosa estariam de portando e fazendo uso de entorpecentes dentro das barracas instaladas nos acampamentos ao redor do Congresso. Cunha confirmou que teria em sua posse fotos que confirmam a denúncia que recebeu. Não bastasse essa denúncia,  um vídeo que está circulando nas redes sociais mostra membros da gangue dos vermelhinhos agredindo pessoas que participavam de uma manifestação na capital. É o fim da picada. assista:",https://www.diariodobrasil.org/video-flagra-a-gangue-da-cut-quebrando-tudo-em-brasilia-e-dando-murro-na-cara-das-pessoas/,
89,false,pt,webpage,covid19,2021,Todas as pessoas vacinadas morrerão dentro de 2 anos. Prêmio Nobel Luc Montagnier.,"Todas as pessoas vacinadas morrerão dentro de 2 anos. Prêmio Nobel Luc Montagnier.Na entrevista chocante, o maior virologista do mundo afirmou sem rodeios: ""Não há esperança e nenhum tratamento possível para aqueles que já foram vacinados. Devemos estar preparados para cremar os corpos"". O gênio científico apoiou as afirmações de outros virologistas eminentes após estudar os ingredientes da vacina. ""Todos eles morrerão devido a intensificação dependente de anticorpos. Isso é tudo o que pode ser dito.""",https://www.e-farsas.com/premio-nobel-luc-montagnier-disse-que-todos-os-vacinados-morrerao-em-2-anos.html,
90,false,pt,webpage,society,2014,Viúva do Che Guevara recebe aposentadoria por viuvez há 10 anos do Brasil!,"Viúva do Che Guevara recebe aposentadoria por viuvez há 10 anos do Brasil! A viúva do revolucionário Ernesto Che Guevara recebe há 10 anos do Brasil, uma aposentadoria de R$ 9.800,00 por viuvez, Aleida March, que vive atualmente em Cuba foi denunciada pela blogueira Yoani Sánchez, que ouviu o ocorrido do gato Mingau Castro, que vive na mansão presidencial. “O gatinho disse que o Brasil transfere o valor direto para a conta de Aleida March, ela não recebe pelo INSS, mas sim como uma ajuda de custo direto do governo, que quando não é depositado, um porta voz de Lula faz questão de entregar em mãos”, disse. A pensão é devido à morte do revolucionário, que foi morto por militares enquanto tentava fazer umas revoluções na America Latina do sul. ENQUANTO ISTO TRABALHADORES BRASILEIROS QUE CONTRIBUÍRAM COM A PREVIDÊNCIA E DEVERIAM TER SEUS DIREITOS ASSEGURADOS!.",https://www.e-farsas.com/viuva-de-che-guevara-recebe-aposentadoria-ha-10-anos-brasil.html,
91,false,pt,whatsapp,society,2014,Esta é demais até para o Brasil.,"Esta é demais até para o Brasil. Gerente da agência da Caixa Econômica Federal no Lago Sul, em Brasília que robou mais de R$ 3 milhões do FGTS, fugiu da justiça por 4 anos sem ser encontrado. Sabem onde ele trabalha? No STF!!! Esquerdista gerente de uma das agencias da CEF de Brasília, autor do Roubo de três milhões de reais do FGTS, esteve foragido da Justiça por cerca de quatro anos. Pois bem, não está preso, mas trabalhando como assesor de economia do ministro Antônio dias Tofoli, no Supremo Tribunal Federa - (STF). Acorda Eleitor (A)",https://piaui.folha.uol.com.br/lupa/2021/05/14/verificamos-assessor-toffoli/,
92,false,pt,webpage,society,2017,Problema cardíaco tira William Waack do Jornal da Globo,"Problema cardíaco tira William Waack do Jornal da Globo. Apresentador será operado amanhã.  Waack ficará afastado temporariamente do Jornal da Globo.  Após de submeter a exames de rotina, os médicos determinaram que o jornalista passe por um cateterismo [...]  procedimento utilizado para diagnosticar ou tratar doenças cardíacas. Waack já está internado no hospital Sírio Libanês, onde fará a cirurgia na manhã dessa sexta-feira (20). Carlos Tramontina precisou ser convocado de última hora e comandará o Jornal da Globo nos próximos dias. O Sírio ainda não emitiu nenhuma nota sobre o estado de saúde do âncora global.",https://www.diariodobrasil.org/problema-cardiaco-tira-william-waack-do-jornal-da-globo-apresentador-sera-operado-amanha/,
93,false,pt,webpage,political,2017,"PT diz que Lula não tem dinheiro para sobreviver e chama Moro de ""mentiroso,mesquinho e conspirador"".","PT diz que Lula não tem dinheiro para sobreviver e chama Moro de ""mentiroso,mesquinho e conspirador"".  O Partido dos Trabalhadores soltou uma nota de repúdio à decisão do juiz Sérgio Moro.  Sobre o bloqueio dos patrimônios do ex-presidente (R$ 606 mil), o partido alega que Lula está pobre e não tem mais dinheiro para o ""básico"". abre aspas Depois de condenar o ex-presidente Lula sem provas, propagar mentiras e contradizer sua própria sentença, o juiz Sergio Moro decidiu agora vingar-se de um inocente . Ao bloquear os bens de Lula, Moro decretou uma pena de asfixia econômica que priva o ex-presidente de sua casa, dos meios para subsistir e até para se defender das falsas acusações. Foi uma decisão mesquinha , tramada em segredo ao longo de 9 meses com a Força Tarefa de Curitiba, e concluída após a forte reação da sociedade e do mundo jurídico à sentença injusta no caso do tríplex. É um caso típico de retaliação, de quem se vale da cumplicidade com a Rede Globo para cometer todo tipo de arbitrariedades contra o maior líder popular do País. fecha aspas",https://www.diariodobrasil.org/pt-diz-que-lula-nao-tem-dinheiro-para-sobreviver-e-chama-moro-de-mentirosomesquinho-e-conspirador/,
